url,naziv,cijena,lokacija,lat lng
https://www.olx.ba/artikal/27505822/my-space-stan-centar-visnjik-28-30m2/,MY SPACE/ Stan/ Centar/ Visnjik/ 28(30)m2,70.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.866717,18.418151&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29987854/my-space-stan-breka-ismeta-mujezinovica-78m2/,MY SPACE/ Stan/ Breka/ Ismeta Mujezinovica/ 78m2,185.500 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.870871,18.415898&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30675149/my-space-stan-otoka-brcanska-31-m2/,MY SPACE/ Stan/ Otoka/ Brcanska/ 31 m2,72.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847809,18.365902&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30571422/my-space-stan-centar-kosevo-86-m2/,MY SPACE/ Stan/ Centar/ Kosevo/ 86 m2,180.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861256,18.413666&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28663850/my-space-stan-centar-luksuzno-renoviran-66-m2/,MY SPACE/ Stan/ Centar/ LUKSUZNO RENOVIRAN/ 66 m2,220.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859399,18.412513&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/23753683/my-space-stan-stup-pijacna-novogradnja-69-5m2/,"MY SPACE/ Stan/ Stup/ Pijacna/ NOVOGRADNJA/ 69,5m2",120.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.840906,18.313582&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30897151/my-space-stan-alipasino-renoviran-namjesten-59-m2/,MY SPACE/ Stan/Alipasino/RENOVIRAN/NAMJESTEN/59 m2,99.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.8437,18.3516&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30626367/my-space-stan-alipasino-polje-trg-solidarnosti-59-m2/,MY SPACE/ Stan/ Alipasino polje/ Trg solidarnosti/59 m2,105.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.846293,18.350088&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30769168/my-space-stan-grbavica-renoviran-37-m2/,MY SPACE / Stan/ Grbavica/ RENOVIRAN/ 37 m2,87.500 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849047,18.39025&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27149467/my-space-stan-centar-mula-mustafe-baseskije-89m2/,MY SPACE/ Stan/ Centar/ Mula Mustafe Baseskije/89m2,275.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.859592,18.424226&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31105688/my-space-stan-kosevsko-brdo-m-hadzijahica-47-54m2/,MY SPACE/ Stan/ Kosevsko brdo/ M. Hadzijahica/ 47(54)m2,103.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.870144,18.403957&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25051775/my-space-stan-centar-cekalusa-cikma-65m2/,MY SPACE/ Stan/ Centar/ Cekalusa cikma/ 65m2,180.800 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.864575,18.415866&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29129927/my-space-stan-centar-renoviran-namjesten-65-m2/,MY SPACE/ Stan/ Centar/ RENOVIRAN/ NAMJESTEN/ 65 m2,250.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.85914,18.409933&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26916928/my-space-stan-marijin-dvor-valtera-perica-104m2/,MY SPACE/ Stan/ Marijin Dvor/ Valtera Perica/ 104m2,325.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.85632,18.41048&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26941513/my-space-stan-buca-potok-adema-buce-78m2/,MY SPACE/ Stan/ Buca Potok/ Adema Buce/ 78m2,120.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.858825,18.354037&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28753545/my-space-dvoetazni-stan-stup-novogradnja-izvor-134m2/,MY SPACE/ Dvoetazni stan/ Stup/ NOVOGRADNJA IZVOR/134m2,350.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842659,18.325038&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24296995/my-space-stan-buca-potok-adema-buce-92-20-m2/,"MY SPACE/ Stan/ Buca Potok/ Adema Buce/ 92,20 m2",155.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.855731,18.366303&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28927489/my-space-stan-cengic-vila-renoviran-73-82-5m2/,"MY SPACE/ Stan/ Cengic Vila/ RENOVIRAN/ 73(82,5)m2",175.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.850095,18.368417&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26782841/my-space-stan-alipasino-polje-ive-andrica-69m2/,MY SPACE/ Stan/ Alipasino polje/ Ive Andrica/ 69m2,97.500 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.844674,18.34716&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24105831/my-space-stan-centar-cobanija-renoviran-51m2/,MY SPACE/ Stan/ Centar/ Cobanija/ RENOVIRAN/ 51m2,150.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.854665,18.421101&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30201419/my-space-stan-stari-grad-sime-milutinovica-90-m2/,MY SPACE/ Stan/ Stari Grad/ Sime Milutinovica/ 90 m2,299.500 KM,Stari Grad,"https://maps.google.com/maps?ll=43.857654,18.426835&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30607856/my-space-stan-centar-danijela-ozme-renoviran-119-m2/,MY SPACE/Stan/Centar/Danijela Ozme/RENOVIRAN/119 m2,465.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859465,18.412277&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29812342/my-space-stan-cengic-vila-gradacacka-53-m2/,MY SPACE/ Stan/ Cengic Vila/ Gradacacka/ 53 m2,99.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847744,18.372366&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30918647/my-space-stan-stup-nikole-sopa-novogradnja-31m2/,MY SPACE/ Stan/ Stup/ Nikole Sopa/ NOVOGRADNJA/ 31m2,75.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842705,18.325446&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30111341/my-space-stan-hrasno-brdo-triglavska-47-m2/,MY SPACE/ Stan/ Hrasno brdo/ Triglavska/ 47 m2,87.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.84445,18.383126&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29246024/my-space-salonski-stan-centar-danijela-ozme-119-m2/,MY SPACE/ Salonski stan/ Centar/ Danijela Ozme/ 119 m2,370.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859376,18.412288&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29240860/my-space-stan-vogosca-igmanska-76m2/,MY SPACE/ Stan/ Vogosca/ Igmanska/ 76m2,110.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.901741,18.344299&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31265689/my-space-stan-dobrinja-4-gandijeva-39-m2/,MY SPACE/ Stan/ Dobrinja 4/ Gandijeva/ 39 m2,69.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.828834,18.357546&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29143511/my-space-stan-sa-garazom-stup-103-m2/,MY SPACE/ Stan sa garazom/ Stup/103 m2,186.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.845413,18.323343&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29051534/my-space-stan-grbavica-renoviran-namjesten-67-70m2/,MY SPACE/ Stan/ Grbavica/ RENOVIRAN/ NAMJESTEN/67(70)m2,175.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.848451,18.390518&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31194848/my-space-stan-centar-nahorevska-novogradnja-63-m2/,MY SPACE/ Stan/ Centar/ Nahorevska/ NOVOGRADNJA/ 63 m2,158.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.880786,18.414106&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/23653728/stan-trg-medjunarodnog-prijateljstva-renoviran-70m2/,Stan/ Trg medjunarodnog prijateljstva/ RENOVIRAN/ 70m2,130.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.84493,18.345232&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31365858/my-space-stan-dobrinja-petra-tijesica-89-m2/,MY SPACE/ Stan/ Dobrinja/ Petra Tijesica/ 89 m2,109.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.827751,18.356173&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26832624/my-space-stan-ilidza-renoviran-83-m2/,MY SPACE/ Stan/ Ilidza/ RENOVIRAN/ 83 m2,115.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.841049,18.29799&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24603375/my-space-stan-grbavica-b-mutevelica-83-m2/,MY SPACE/ Stan/ Grbavica/ B.Mutevelica/ 83 m2,160.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849201,18.390014&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/20784515/my-space-stan-stari-grad-muse-cazima-catica-49-m2/,MY SPACE / Stan / Stari Grad /Muse Cazima Catica /49 m2,110.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.8619,18.425235&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25029665/my-space-stan-stari-grad-s-m-sarajlije-87m2/,MY SPACE/ Stan/ Stari Grad/ S.M.Sarajlije/ 87m2,299.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.858149,18.426736&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27713402/stan-sa-jednom-spavacom-sobom-u-novogradnji-centar/,Stan sa jednom spavaćom sobom u novogradnji | Centar,164.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.880221,18.409836&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27713747/trosoban-stan-sa-balkonom-novogradnja-centar/,Trosoban stan sa balkonom | novogradnja | Centar,200.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.880391,18.409643&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30318234/marijin-dvor-dva-stana-223m2-na-drugom-spratu-kod-scc/,Marijin Dvor. Dva stana 223m2 na drugom spratu kod SCC,500.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.855794,18.402476&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30907923/stari-grad-trosoban-stan-64m2-drugi-sprat-mjedenica/,Stari Grad. Trosoban stan 64m2 drugi sprat Mjedenica,84.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.854973,18.423206&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30959006/stan-48-53m2-na-vracama/,STAN 48( 53)m2 NA VRACAMA,106.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.846834,18.397127&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31031892/stan-100m2-alipasino-polje/,STAN 100m2 ALIPAŠINO POLJE,165.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.841588,18.352697&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30959253/alipasino-polje-78m2/,ALIPAŠINO POLJE 78m2,129.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.844978,18.344479&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/3034877/stan-122m2-ulica-kosevo/,STAN 122m2 ULICA KOŠEVO,250.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861055,18.413634&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30625938/stan-67m2-kovacici-nova-zgrada/,STAN 67m2 KOVAČIĆI NOVA ZGRADA,200.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851213,18.40394&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24854254/stan-u-centru-95-m2/,STAN U CENTRU 95 m2,210.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856243,18.412003&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29070773/lux-dom-gornje-ciglane-79m2/,LUX DOM / GORNJE CIGLANE 79m2,180.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861581,18.408785&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27263733/dvosoban-stan-sarajevo-trg-heroja-na-prodaju/,Dvosoban stan Sarajevo - Trg heroja na prodaju,120.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.848892,18.383212&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29782896/stan-vogosca-rosulje-na-prodaju/,Stan Vogosca - Rosulje na prodaju,97.500 KM,Vogošća,"https://maps.google.com/maps?ll=43.903457,18.345978&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30833106/stan-sarajevo-branilaca-sarajeva-prodaja-ili-zamjena/,Stan Sarajevo - Branilaca Sarajeva prodaja ili zamjena,188.600 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.857589,18.420887&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30843055/stan-sarajevo-jukiceva-na-prodaju/,Stan Sarajevo - Jukiceva na prodaju,130.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869378,18.407583&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/19430448/zgrada-u-sarajevu-stari-grad-sa-4-stana-na-prodaju/,Zgrada u Sarajevu - Stari grad sa 4 stana na prodaju,900.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.856996,18.43326&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24309348/stan-sarajevo-talireviceva-na-prodaju/,Stan Sarajevo - Talireviceva na prodaju,225.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.857217,18.433206&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30023862/stan-sarajevo-marijin-dvor-kranjceviceva-na-prodaju/,Stan Sarajevo - Marijin Dvor Kranjceviceva na prodaju,229.425 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.858858,18.402176&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24308676/stan-sarajevo-talireviceva-na-prodaju-nova-cijena/,Stan Sarajevo - Talireviceva na prodaju NOVA CIJENA,225.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.857248,18.433163&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31332495/stan-sa-garazom-sarajevo-tuzlanska-na-prodaju/,Stan sa garazom Sarajevo - Tuzlanska na prodaju,175.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.854324,18.362911&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27555938/stan-sarajevo-alipasino-polje-na-prodaju-ili-zamjenu/,Stan Sarajevo - Alipašino polje na prodaju ili zamjenu,97.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845301,18.343802&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31449069/stan-40-plus-balkon-5m2/,Stan 40 + balkon 5m2,92.500 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.848289,18.363512&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30769934/stan-ciglane/,Stan Ciglane,158.000 km,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.864265,18.408184&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31450949/lux-dom-prodajecetvorosoban-stan-81m2-alipasino/,LUX DOM / Prodaje:CETVOROSOBAN STAN 81m2 - ALIPASINO,129.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845071,18.340509&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31023995/devastiran-stan/,Devastiran stan,75.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25342861/akcija-dvosoban-stan-dobrinja-exclusive-a3-s4/,AKCIJA Dvosoban stan Dobrinja exclusive A3 S4,84.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831835,18.35275&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25342804/akcija-trosoban-stan-dobrinja-exclusive-a3-s3/,AKCIJA Trosoban stan Dobrinja exclusive A3 S3,110.715 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831835,18.352578&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25342379/akcija-trosoban-stan-dobrinja-exclusive-a2-s2/,AKCIJA Trosoban stan Dobrinja exclusive A2 S2,110.055 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831928,18.352664&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25340929/akcija-dvosoban-stan-dobrinja-exclusive-a1-s4/,AKCIJA Dvosoban stan Dobrinja exclusive A1 S4,84.270 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831959,18.352407&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25342508/akcija-trosoban-stan-dobrinja-exclusive-a2-s3/,AKCIJA Trosoban stan Dobrinja exclusive A2 S3,109.815 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831712,18.352235&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25340470/trosoban-stan-na-dobrinji-dobrinja-exclusive-a1-s2/,Trosoban stan na Dobrinji - Dobrinja exclusive A1 S2,110.055 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831998,18.352396&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25342637/akcija-dvosoban-stan-dobrinja-exclusive-a2-s4/,AKCIJA Dvosoban stan Dobrinja exclusive A2 S4,84.270 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831588,18.352578&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25340535/akcija-trosoban-stan-dobrinja-exclusive-a1-s3/,AKCIJA Trosoban stan Dobrinja exclusive A1 S3,109.815 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.831992,18.352737&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31444501/stan-sarajevo-novi-grad-alipasino-polje-c-faza/,Stan Sarajevo-Novi Grad Alipašino polje C faza,77.000 KM,"Sarajevo, Novi Grad",
https://www.olx.ba/artikal/25339900/akcija-dvosoban-stan-dobrinja-exclusive-a1-s1/,AKCIJA Dvosoban stan Dobrinja exclusive A1 S1,81.915 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831774,18.352664&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30741653/stan-prodaja-novo/,Stan PRODAJA NOVO!!!,76.950 KM,Ilidža,"https://maps.google.com/maps?ll=43.824572,18.355261&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29004041/stan-grbavica/,STAN GRBAVICA,134.900 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.85047,18.393254&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28947760/stan-centar/,STAN CENTAR,368.500 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.860312,18.419707&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30875154/sigenx-prodaje-mejtas-dvosoban-stan-centar/,SIGENX prodaje: Mejtaš/ Dvosoban stan/ Centar,140.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861682,18.423666&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31449462/stan-44m2-dvosoban-veliki-balkon-novo-sarajevo/,"Stan, 44m2, dvosoban, veliki balkon,Novo Sarajevo",77.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851105,18.374425&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31356304/namjesten-trosoban-stan-sa-garazom-marijin-dvor/,"Namješten trosoban stan sa garažom, Marijin Dvor",1.200 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859222,18.407841&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31269773/dvosoban-i-namjesten-stan-sa-lodjom-buca-potok/,"Dvosoban i namješten stan sa lođom, Buća Potok",118.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.859585,18.354156&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31267311/rezervmanji-dvosoban-stan-sa-lodjom-grbavica/,"*REZERV*Manji, dvosoban stan sa lođom, Grbavica",110.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.852853,18.392868&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25762949/sigenx-prodaje-stan-kosevsko-brdo-centar/,SIGENX prodaje: Stan / Koševsko brdo / Centar,94.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869223,18.403935&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30386674/sigenx-prodaje-dvosoban-stan-novogradnja/,SIGENX prodaje: dvosoban stan/ Novogradnja,93.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.901965,18.348553&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26508529/sigenx-prodaje-mejtas-71-m2-ul-kevrin-potok/,SIGENX prodaje: Mejtaš / 71 m2 / ul. Kevrin potok /,128.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31276419/dvosoban-namjesten-stan-kovacici-grbavica-57-m2/,Dvosoban namješten stan - Kovačići - Grbavica - 57 m2,160.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851476,18.402266&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26399498/cetverosoban-stan-merhemica-trg-ciglane-128-m2/,Četverosoban stan - Merhemića trg - Ciglane - 128 m2,384.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.865364,18.409547&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26399684/trosoban-adaptiran-stan-centar-senoina-79-m2/,Trosoban adaptiran stan - Centar - Šenoina - 79 m2,225.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.858285,18.419106&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29857046/novogradnja-jedra-centar-kosevsko-brdo/,NOVOGRADNJA JEDRA - CENTAR - Koševsko brdo,1.850 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.864768,18.403335&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/22110544/troiposoban-adaptiran-stan-marijin-dvor-centar/,Troiposoban adaptiran stan - Marijin dvor - Centar,180.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.855547,18.40282&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30967585/stan-u-sarajevu-alipasino-polje/,"Stan u Sarajevu, Alipašino polje",83.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.84244,18.349736&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31280369/dvosoban-stan-naselje-bulevar-novogradnja/,"Dvosoban stan, Naselje Bulevar - novogradnja",2.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.839703,18.322356&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31265992/trosoban-stan-stup-novogradnja-73m2/,"Trosoban Stan, Stup - novogradnja, 73m2",146.040 KM,Ilidža,"https://maps.google.com/maps?ll=43.840229,18.322227&z=16&hl=en-US&gl=US&mapclient=apiv3"
